uid1;uid2;time
163.0;80.0;1262786424.0
128.0;133.0;1262786605.0
119.0;152.0;1262786750.0
119.0;136.0;1262786834.0
119.0;152.0;1262786867.0
118.0;148.0;1262786907.0
27.0;121.0;1262786924.0
163.0;18.0;1262787036.0
163.0;14.0;1262787036.0
160.0;80.0;1262787214.0
136.0;119.0;1262787262.0
90.0;97.0;1262787660.0
90.0;17.0;1262787660.0
86.0;69.0;1262787703.0
17.0;90.0;1262787723.0
121.0;152.0;1262787768.0
86.0;69.0;1262787795.0
47.0;151.0;1262787894.0
47.0;89.0;1262787927.0
97.0;90.0;1262787954.0
91.0;97.0;1262787960.0
47.0;22.0;1262787968.0
47.0;57.0;1262787992.0
57.0;47.0;1262788051.0
47.0;57.0;1262788055.0
90.0;152.0;1262788109.0
90.0;152.0;1262788175.0
90.0;152.0;1262788300.0
97.0;73.0;1262788876.0
119.0;136.0;1262789277.0
130.0;163.0;1262789388.0
130.0;97.0;1262790164.0
130.0;85.0;1262790490.0
130.0;36.0;1262790490.0
130.0;83.0;1262790490.0
130.0;148.0;1262790575.0
90.0;69.0;1262790785.0
148.0;11.0;1262791426.0
148.0;160.0;1262791426.0
69.0;90.0;1262792392.0
8.0;141.0;1262792414.0
57.0;37.0;1262794411.0
155.0;36.0;1262813424.0
133.0;128.0;1262842159.0
141.0;8.0;1262842936.0
39.0;28.0;1262843038.0
39.0;81.0;1262843038.0
39.0;49.0;1262843038.0
39.0;140.0;1262843038.0
39.0;95.0;1262843038.0
39.0;111.0;1262843038.0
39.0;157.0;1262843038.0
151.0;47.0;1262845346.0
151.0;47.0;1262845351.0
65.0;109.0;1262848031.0
65.0;127.0;1262848031.0
65.0;154.0;1262848031.0
65.0;41.0;1262848031.0
65.0;129.0;1262848031.0
127.0;65.0;1262848092.0
160.0;148.0;1262848262.0
163.0;152.0;1262848370.0
163.0;152.0;1262848371.0
17.0;105.0;1262848391.0
17.0;105.0;1262848456.0
17.0;105.0;1262848514.0
65.0;154.0;1262848845.0
126.0;57.0;1262849099.0
126.0;47.0;1262849099.0
37.0;57.0;1262849365.0
41.0;65.0;1262849848.0
105.0;17.0;1262850120.0
105.0;17.0;1262850128.0
105.0;17.0;1262850131.0
47.0;126.0;1262850499.0
124.0;35.0;1262850700.0
166.0;152.0;1262850703.0
166.0;136.0;1262850703.0
97.0;36.0;1262851249.0
136.0;166.0;1262852210.0
36.0;155.0;1262853184.0
128.0;133.0;1262853218.0
128.0;133.0;1262853247.0
17.0;105.0;1262853997.0
105.0;17.0;1262854105.0
73.0;3.0;1262854122.0
133.0;55.0;1262854426.0
118.0;102.0;1262854619.0
118.0;83.0;1262854619.0
118.0;128.0;1262854619.0
85.0;36.0;1262854831.0
8.0;141.0;1262855598.0
36.0;97.0;1262855856.0
113.0;47.0;1262856085.0
136.0;3.0;1262856135.0
112.0;142.0;1262856536.0
135.0;97.0;1262856627.0
55.0;133.0;1262856722.0
119.0;39.0;1262857132.0
55.0;62.0;1262857163.0
39.0;119.0;1262857233.0
57.0;97.0;1262857365.0
97.0;57.0;1262857403.0
152.0;166.0;1262857570.0
112.0;73.0;1262857886.0
52.0;11.0;1262857931.0
52.0;160.0;1262857931.0
60.0;128.0;1262858183.0
128.0;60.0;1262858283.0
160.0;80.0;1262858961.0
62.0;55.0;1262859237.0
148.0;130.0;1262859274.0
81.0;95.0;1262859358.0
52.0;160.0;1262859889.0
52.0;11.0;1262859889.0
66.0;148.0;1262860073.0
135.0;151.0;1262860764.0
36.0;97.0;1262860975.0
148.0;66.0;1262861005.0
150.0;162.0;1262861562.0
121.0;118.0;1262861646.0
121.0;163.0;1262861646.0
121.0;85.0;1262861646.0
27.0;121.0;1262861918.0
27.0;121.0;1262861944.0
77.0;119.0;1262862022.0
77.0;90.0;1262862022.0
77.0;69.0;1262862022.0
47.0;113.0;1262862023.0
118.0;121.0;1262862160.0
150.0;162.0;1262862270.0
133.0;125.0;1262862394.0
136.0;166.0;1262862485.0
136.0;123.0;1262862485.0
62.0;85.0;1262862525.0
166.0;152.0;1262862612.0
125.0;88.0;1262862772.0
103.0;62.0;1262862819.0
103.0;55.0;1262862819.0
62.0;103.0;1262863023.0
62.0;85.0;1262863023.0
62.0;73.0;1262863023.0
103.0;62.0;1262863131.0
118.0;121.0;1262864549.0
118.0;69.0;1262864549.0
60.0;13.0;1262864666.0
13.0;60.0;1262864756.0
163.0;121.0;1262864828.0
47.0;152.0;1262865032.0
90.0;77.0;1262865033.0
13.0;90.0;1262865117.0
90.0;13.0;1262865251.0
13.0;90.0;1262865334.0
39.0;101.0;1262865477.0
39.0;81.0;1262865494.0
101.0;39.0;1262865560.0
81.0;39.0;1262865672.0
162.0;150.0;1262866337.0
150.0;162.0;1262866430.0
160.0;80.0;1262866604.0
160.0;148.0;1262866604.0
160.0;79.0;1262866604.0
160.0;80.0;1262866616.0
160.0;148.0;1262866616.0
160.0;79.0;1262866616.0
160.0;79.0;1262866624.0
160.0;80.0;1262866624.0
160.0;148.0;1262866624.0
97.0;36.0;1262866682.0
130.0;163.0;1262866767.0
130.0;148.0;1262866767.0
130.0;83.0;1262866767.0
130.0;36.0;1262866767.0
130.0;85.0;1262866767.0
36.0;97.0;1262866835.0
13.0;3.0;1262867022.0
13.0;152.0;1262867022.0
35.0;41.0;1262867140.0
41.0;35.0;1262867192.0
163.0;121.0;1262867425.0
152.0;166.0;1262867692.0
160.0;79.0;1262868008.0
160.0;80.0;1262868008.0
160.0;148.0;1262868008.0
160.0;80.0;1262868021.0
160.0;148.0;1262868021.0
160.0;79.0;1262868021.0
55.0;102.0;1262868042.0
102.0;55.0;1262868342.0
73.0;62.0;1262868448.0
27.0;164.0;1262868526.0
27.0;94.0;1262868526.0
94.0;27.0;1262868570.0
118.0;98.0;1262868753.0
39.0;85.0;1262869148.0
55.0;44.0;1262869151.0
55.0;133.0;1262869151.0
55.0;98.0;1262869151.0
55.0;151.0;1262869151.0
55.0;22.0;1262869151.0
55.0;61.0;1262869151.0
22.0;55.0;1262869165.0
151.0;55.0;1262869227.0
133.0;55.0;1262869255.0
55.0;66.0;1262869388.0
130.0;55.0;1262869388.0
55.0;130.0;1262869388.0
61.0;55.0;1262869391.0
136.0;123.0;1262869391.0
152.0;121.0;1262869555.0
118.0;163.0;1262869668.0
130.0;39.0;1262870004.0
39.0;17.0;1262870004.0
39.0;89.0;1262870004.0
39.0;130.0;1262870004.0
89.0;39.0;1262870009.0
89.0;39.0;1262870039.0
17.0;39.0;1262870063.0
39.0;81.0;1262870179.0
39.0;89.0;1262870182.0
81.0;39.0;1262870313.0
73.0;112.0;1262870791.0
113.0;80.0;1262871206.0
113.0;160.0;1262871206.0
121.0;156.0;1262871207.0
163.0;90.0;1262871412.0
90.0;13.0;1262871485.0
13.0;90.0;1262871669.0
98.0;55.0;1262872090.0
136.0;166.0;1262872185.0
44.0;55.0;1262872201.0
118.0;121.0;1262872441.0
118.0;69.0;1262872441.0
36.0;97.0;1262872525.0
166.0;136.0;1262872651.0
136.0;166.0;1262872706.0
156.0;121.0;1262873219.0
160.0;79.0;1262873423.0
160.0;148.0;1262873423.0
160.0;80.0;1262873423.0
90.0;13.0;1262873545.0
119.0;77.0;1262874443.0
61.0;95.0;1262874558.0
61.0;39.0;1262874558.0
61.0;28.0;1262874558.0
61.0;95.0;1262874621.0
61.0;39.0;1262874621.0
61.0;28.0;1262874621.0
13.0;90.0;1262874778.0
36.0;155.0;1262875532.0
103.0;52.0;1262876901.0
85.0;121.0;1262879979.0
85.0;36.0;1262881358.0
157.0;39.0;1262881485.0
157.0;39.0;1262881573.0
157.0;39.0;1262881725.0
157.0;39.0;1262881771.0
49.0;55.0;1262882174.0
36.0;160.0;1262883065.0
36.0;80.0;1262883065.0
36.0;148.0;1262883065.0
36.0;85.0;1262883065.0
36.0;163.0;1262883065.0
36.0;69.0;1262883065.0
36.0;90.0;1262883065.0
36.0;86.0;1262883065.0
153.0;57.0;1262887732.0
39.0;61.0;1262928934.0
39.0;61.0;1262929127.0
133.0;19.0;1262930384.0
125.0;133.0;1262932420.0
62.0;80.0;1262932665.0
19.0;133.0;1262933252.0
28.0;61.0;1262933859.0
111.0;39.0;1262933859.0
111.0;39.0;1262933860.0
28.0;61.0;1262933861.0
11.0;150.0;1262933954.0
90.0;163.0;1262934010.0
163.0;90.0;1262934298.0
81.0;95.0;1262936252.0
81.0;56.0;1262936291.0
164.0;27.0;1262936445.0
119.0;126.0;1262936583.0
57.0;37.0;1262936721.0
37.0;57.0;1262936919.0
69.0;77.0;1262937276.0
150.0;11.0;1262937321.0
150.0;11.0;1262937323.0
150.0;126.0;1262937663.0
150.0;47.0;1262937663.0
41.0;163.0;1262938234.0
163.0;41.0;1262938280.0
163.0;14.0;1262938860.0
163.0;154.0;1262938860.0
163.0;129.0;1262938860.0
163.0;18.0;1262938860.0
163.0;41.0;1262938860.0
163.0;90.0;1262938860.0
56.0;8.0;1262938892.0
163.0;14.0;1262938924.0
163.0;90.0;1262939007.0
163.0;14.0;1262939007.0
163.0;154.0;1262939007.0
163.0;41.0;1262939007.0
163.0;18.0;1262939007.0
163.0;129.0;1262939007.0
137.0;136.0;1262939267.0
137.0;143.0;1262939267.0
137.0;164.0;1262939267.0
118.0;128.0;1262939282.0
118.0;102.0;1262939282.0
118.0;83.0;1262939282.0
164.0;137.0;1262939295.0
126.0;119.0;1262939372.0
126.0;150.0;1262939422.0
162.0;148.0;1262939479.0
86.0;69.0;1262940129.0
118.0;128.0;1262940398.0
118.0;102.0;1262940398.0
118.0;83.0;1262940398.0
8.0;56.0;1262940906.0
3.0;73.0;1262942034.0
73.0;3.0;1262942157.0
19.0;137.0;1262942178.0
73.0;3.0;1262942367.0
47.0;150.0;1262942462.0
8.0;52.0;1262942538.0
3.0;73.0;1262942550.0
3.0;144.0;1262942680.0
143.0;137.0;1262942739.0
143.0;134.0;1262942812.0
143.0;142.0;1262942812.0
143.0;124.0;1262942812.0
143.0;15.0;1262942812.0
19.0;123.0;1262942918.0
19.0;97.0;1262943163.0
36.0;155.0;1262943208.0
11.0;150.0;1262943274.0
3.0;13.0;1262943423.0
28.0;39.0;1262943435.0
13.0;3.0;1262943498.0
160.0;80.0;1262943621.0
17.0;89.0;1262943824.0
17.0;66.0;1262943824.0
14.0;150.0;1262943830.0
150.0;14.0;1262943851.0
150.0;14.0;1262943902.0
66.0;17.0;1262943906.0
136.0;137.0;1262943919.0
97.0;19.0;1262943935.0
89.0;17.0;1262943948.0
136.0;123.0;1262944250.0
136.0;166.0;1262944250.0
136.0;119.0;1262944250.0
117.0;166.0;1262944744.0
152.0;153.0;1262945059.0
81.0;95.0;1262945159.0
64.0;108.0;1262945459.0
64.0;117.0;1262945459.0
64.0;62.0;1262945459.0
64.0;119.0;1262945459.0
64.0;88.0;1262945459.0
64.0;65.0;1262945459.0
133.0;125.0;1262945546.0
117.0;64.0;1262945839.0
14.0;150.0;1262945911.0
65.0;60.0;1262945978.0
125.0;133.0;1262946070.0
166.0;117.0;1262946350.0
52.0;11.0;1262946454.0
52.0;160.0;1262946454.0
108.0;64.0;1262948244.0
88.0;64.0;1262948283.0
142.0;143.0;1262948561.0
55.0;102.0;1262948846.0
65.0;64.0;1262948969.0
47.0;126.0;1262949863.0
117.0;166.0;1262950293.0
119.0;86.0;1262950747.0
119.0;136.0;1262950764.0
119.0;64.0;1262950827.0
117.0;166.0;1262950891.0
166.0;117.0;1262950961.0
117.0;166.0;1262951038.0
62.0;64.0;1262951110.0
112.0;19.0;1262951281.0
30.0;162.0;1262951649.0
162.0;30.0;1262951662.0
30.0;45.0;1262951958.0
160.0;80.0;1262952082.0
160.0;148.0;1262952082.0
160.0;79.0;1262952082.0
47.0;11.0;1262952384.0
19.0;112.0;1262952419.0
135.0;84.0;1262953612.0
135.0;165.0;1262953612.0
19.0;123.0;1262953635.0
84.0;135.0;1262953661.0
123.0;136.0;1262953775.0
102.0;55.0;1262953848.0
123.0;136.0;1262953861.0
123.0;19.0;1262953921.0
123.0;136.0;1262953946.0
152.0;8.0;1262954015.0
8.0;152.0;1262954056.0
123.0;19.0;1262954067.0
152.0;8.0;1262954080.0
152.0;8.0;1262954098.0
8.0;152.0;1262954228.0
90.0;13.0;1262954542.0
13.0;90.0;1262954672.0
152.0;69.0;1262956187.0
45.0;30.0;1262956399.0
134.0;143.0;1262956609.0
148.0;136.0;1262957933.0
82.0;45.0;1262958102.0
128.0;63.0;1262958104.0
45.0;82.0;1262958278.0
136.0;148.0;1262958409.0
56.0;8.0;1262958530.0
86.0;119.0;1262958537.0
39.0;49.0;1262958541.0
39.0;140.0;1262958541.0
39.0;111.0;1262958541.0
39.0;157.0;1262958541.0
39.0;28.0;1262958541.0
39.0;95.0;1262958541.0
63.0;128.0;1262958568.0
8.0;56.0;1262958575.0
17.0;118.0;1262958897.0
17.0;52.0;1262958897.0
103.0;52.0;1262959457.0
52.0;132.0;1262959457.0
52.0;67.0;1262959457.0
52.0;155.0;1262959457.0
52.0;13.0;1262959457.0
52.0;113.0;1262959457.0
52.0;128.0;1262959457.0
52.0;8.0;1262959457.0
52.0;103.0;1262959457.0
52.0;17.0;1262959515.0
52.0;8.0;1262959629.0
52.0;103.0;1262959629.0
52.0;132.0;1262959629.0
52.0;13.0;1262959629.0
52.0;67.0;1262959629.0
52.0;155.0;1262959629.0
52.0;128.0;1262959629.0
136.0;148.0;1262959894.0
148.0;136.0;1262959945.0
36.0;155.0;1262960066.0
156.0;121.0;1262960401.0
45.0;69.0;1262960578.0
45.0;91.0;1262960578.0
45.0;136.0;1262960578.0
45.0;137.0;1262960578.0
45.0;52.0;1262960578.0
45.0;61.0;1262960578.0
45.0;62.0;1262960578.0
45.0;129.0;1262960578.0
45.0;75.0;1262960578.0
45.0;123.0;1262960578.0
45.0;158.0;1262960578.0
45.0;31.0;1262960578.0
45.0;67.0;1262960578.0
45.0;97.0;1262960578.0
45.0;41.0;1262960578.0
45.0;33.0;1262960578.0
45.0;90.0;1262960578.0
45.0;116.0;1262960578.0
45.0;140.0;1262960578.0
45.0;142.0;1262960578.0
45.0;133.0;1262960578.0
45.0;79.0;1262960578.0
45.0;35.0;1262960578.0
45.0;128.0;1262960578.0
45.0;28.0;1262960578.0
45.0;65.0;1262960578.0
45.0;117.0;1262960578.0
45.0;51.0;1262960578.0
45.0;102.0;1262960578.0
45.0;134.0;1262960578.0
45.0;50.0;1262960578.0
45.0;165.0;1262960578.0
45.0;29.0;1262960578.0
45.0;164.0;1262960578.0
45.0;156.0;1262960578.0
45.0;81.0;1262960578.0
45.0;21.0;1262960578.0
45.0;105.0;1262960578.0
45.0;94.0;1262960578.0
45.0;100.0;1262960578.0
45.0;60.0;1262960578.0
45.0;22.0;1262960578.0
45.0;14.0;1262960578.0
45.0;154.0;1262960578.0
45.0;104.0;1262960578.0
45.0;125.0;1262960578.0
45.0;48.0;1262960578.0
45.0;49.0;1262960578.0
45.0;36.0;1262960578.0
45.0;113.0;1262960578.0
45.0;146.0;1262960578.0
45.0;37.0;1262960578.0
45.0;167.0;1262960578.0
45.0;124.0;1262960578.0
45.0;80.0;1262960578.0
45.0;68.0;1262960578.0
45.0;103.0;1262960578.0
45.0;86.0;1262960578.0
45.0;147.0;1262960578.0
45.0;32.0;1262960578.0
45.0;141.0;1262960578.0
45.0;145.0;1262960578.0
45.0;155.0;1262960578.0
45.0;12.0;1262960578.0
45.0;149.0;1262960578.0
45.0;78.0;1262960578.0
45.0;107.0;1262960578.0
45.0;110.0;1262960578.0
45.0;162.0;1262960578.0
45.0;30.0;1262960578.0
45.0;56.0;1262960578.0
45.0;127.0;1262960578.0
45.0;132.0;1262960578.0
45.0;82.0;1262960578.0
45.0;63.0;1262960578.0
45.0;15.0;1262960578.0
45.0;152.0;1262960578.0
45.0;138.0;1262960578.0
45.0;57.0;1262960578.0
45.0;101.0;1262960578.0
45.0;16.0;1262960578.0
45.0;73.0;1262960578.0
45.0;108.0;1262960578.0
45.0;88.0;1262960578.0
45.0;92.0;1262960578.0
45.0;66.0;1262960578.0
45.0;47.0;1262960578.0
45.0;85.0;1262960578.0
45.0;83.0;1262960578.0
45.0;39.0;1262960578.0
45.0;151.0;1262960578.0
45.0;55.0;1262960578.0
45.0;13.0;1262960578.0
45.0;25.0;1262960578.0
45.0;118.0;1262960578.0
45.0;58.0;1262960578.0
45.0;160.0;1262960578.0
45.0;19.0;1262960578.0
45.0;115.0;1262960578.0
45.0;157.0;1262960578.0
45.0;98.0;1262960578.0
45.0;8.0;1262960578.0
45.0;2.0;1262960578.0
45.0;111.0;1262960578.0
45.0;144.0;1262960578.0
45.0;27.0;1262960578.0
45.0;153.0;1262960578.0
45.0;150.0;1262960578.0
45.0;109.0;1262960578.0
45.0;44.0;1262960578.0
45.0;89.0;1262960578.0
45.0;148.0;1262960578.0
45.0;74.0;1262960578.0
45.0;84.0;1262960578.0
45.0;3.0;1262960578.0
45.0;72.0;1262960578.0
45.0;166.0;1262960578.0
45.0;163.0;1262960578.0
45.0;135.0;1262960578.0
45.0;143.0;1262960578.0
45.0;95.0;1262960578.0
45.0;54.0;1262960578.0
45.0;159.0;1262960578.0
45.0;119.0;1262960578.0
45.0;59.0;1262960578.0
45.0;18.0;1262960578.0
45.0;64.0;1262960578.0
45.0;50.0;1262960585.0
45.0;36.0;1262960585.0
45.0;66.0;1262960585.0
103.0;45.0;1262960585.0
45.0;155.0;1262960585.0
45.0;152.0;1262960585.0
45.0;89.0;1262960585.0
45.0;56.0;1262960585.0
45.0;89.0;1262960586.0
81.0;39.0;1262960587.0
22.0;45.0;1262960596.0
136.0;45.0;1262960600.0
155.0;45.0;1262960605.0
128.0;45.0;1262960608.0
81.0;45.0;1262960614.0
56.0;45.0;1262960629.0
61.0;45.0;1262960634.0
41.0;45.0;1262960635.0
102.0;45.0;1262960641.0
107.0;45.0;1262960641.0
97.0;45.0;1262960643.0
13.0;45.0;1262960646.0
8.0;45.0;1262960649.0
30.0;45.0;1262960662.0
17.0;22.0;1262960705.0
107.0;62.0;1262960711.0
60.0;45.0;1262960728.0
35.0;45.0;1262960781.0
142.0;45.0;1262960804.0
164.0;45.0;1262960826.0
135.0;45.0;1262960830.0
150.0;45.0;1262960895.0
63.0;45.0;1262960911.0
36.0;45.0;1262960918.0
72.0;45.0;1262960950.0
14.0;45.0;1262960973.0
164.0;39.0;1262960988.0
80.0;45.0;1262961037.0
127.0;45.0;1262961043.0
118.0;45.0;1262961283.0
118.0;17.0;1262961283.0
84.0;45.0;1262961297.0
19.0;45.0;1262961399.0
98.0;45.0;1262961405.0
136.0;148.0;1262961426.0
148.0;45.0;1262961754.0
148.0;136.0;1262961775.0
148.0;162.0;1262961792.0
3.0;45.0;1262962199.0
132.0;45.0;1262962500.0
128.0;63.0;1262962947.0
128.0;63.0;1262963016.0
119.0;45.0;1262963155.0
160.0;80.0;1262965897.0
160.0;148.0;1262965897.0
160.0;79.0;1262965897.0
160.0;80.0;1262965908.0
160.0;148.0;1262965908.0
160.0;79.0;1262965908.0
160.0;80.0;1262965926.0
160.0;148.0;1262965926.0
160.0;79.0;1262965926.0
160.0;79.0;1262965955.0
160.0;80.0;1262965955.0
160.0;148.0;1262965955.0
22.0;17.0;1262967834.0
130.0;121.0;1262969528.0
86.0;45.0;1263041942.0
139.0;138.0;1263042251.0
139.0;138.0;1263049178.0
122.0;134.0;1263053695.0
139.0;138.0;1263053823.0
114.0;61.0;1263058025.0
120.0;103.0;1263058082.0
122.0;134.0;1263058295.0
26.0;121.0;1263059927.0
70.0;130.0;1263061969.0
114.0;61.0;1263062034.0
120.0;103.0;1263062094.0
139.0;138.0;1263062155.0
5.0;36.0;1263065781.0
7.0;118.0;1263065790.0
10.0;7.0;1263065797.0
7.0;118.0;1263065797.0
9.0;8.0;1263065798.0
114.0;61.0;1263066188.0
120.0;103.0;1263066207.0
70.0;130.0;1263066513.0
122.0;134.0;1263067599.0
26.0;121.0;1263072264.0
5.0;36.0;1263075024.0
7.0;118.0;1263075025.0
10.0;7.0;1263075025.0
9.0;8.0;1263077123.0
153.0;152.0;1263133974.0
162.0;45.0;1263187824.0
32.0;45.0;1263188087.0
133.0;45.0;1263188457.0
146.0;45.0;1263188765.0
95.0;97.0;1263189385.0
95.0;39.0;1263189653.0
62.0;45.0;1263189686.0
95.0;61.0;1263189691.0
95.0;61.0;1263189709.0
95.0;39.0;1263189749.0
95.0;81.0;1263189773.0
95.0;81.0;1263189875.0
95.0;39.0;1263189941.0
95.0;45.0;1263189958.0
50.0;45.0;1263189985.0
95.0;81.0;1263190313.0
123.0;77.0;1263190545.0
151.0;45.0;1263191007.0
140.0;45.0;1263191407.0
140.0;39.0;1263191470.0
152.0;45.0;1263191516.0
140.0;39.0;1263191678.0
140.0;39.0;1263191874.0
152.0;107.0;1263191957.0
152.0;136.0;1263191957.0
152.0;73.0;1263191957.0
37.0;45.0;1263191976.0
117.0;45.0;1263192346.0
78.0;97.0;1263192871.0
47.0;45.0;1263192871.0
165.0;135.0;1263192983.0
165.0;45.0;1263193005.0
166.0;136.0;1263193044.0
166.0;19.0;1263193044.0
65.0;45.0;1263193068.0
136.0;152.0;1263193068.0
91.0;45.0;1263193072.0
18.0;95.0;1263193407.0
18.0;45.0;1263193427.0
73.0;152.0;1263193437.0
54.0;45.0;1263193470.0
107.0;152.0;1263193597.0
136.0;166.0;1263193600.0
33.0;45.0;1263193622.0
147.0;45.0;1263193629.0
78.0;45.0;1263193752.0
44.0;45.0;1263193755.0
143.0;45.0;1263193757.0
92.0;45.0;1263194042.0
94.0;45.0;1263194060.0
108.0;45.0;1263194172.0
58.0;45.0;1263194279.0
116.0;45.0;1263194343.0
74.0;45.0;1263194354.0
113.0;45.0;1263194355.0
134.0;45.0;1263194431.0
125.0;45.0;1263194478.0
55.0;45.0;1263194545.0
126.0;27.0;1263194588.0
27.0;126.0;1263194613.0
135.0;162.0;1263194676.0
133.0;163.0;1263194860.0
135.0;162.0;1263195028.0
110.0;45.0;1263195040.0
47.0;152.0;1263195592.0
105.0;45.0;1263195594.0
47.0;152.0;1263195755.0
83.0;45.0;1263196077.0
69.0;45.0;1263196192.0
69.0;152.0;1263196545.0
64.0;108.0;1263196688.0
64.0;119.0;1263196688.0
64.0;65.0;1263196688.0
64.0;117.0;1263196688.0
64.0;88.0;1263196688.0
19.0;166.0;1263196787.0
64.0;45.0;1263196788.0
69.0;152.0;1263196809.0
118.0;61.0;1263196854.0
118.0;98.0;1263196854.0
61.0;147.0;1263197305.0
61.0;33.0;1263197305.0
61.0;135.0;1263197305.0
65.0;64.0;1263197316.0
152.0;47.0;1263197669.0
47.0;27.0;1263197669.0
135.0;61.0;1263197683.0
143.0;137.0;1263197744.0
135.0;162.0;1263197840.0
152.0;47.0;1263197919.0
33.0;61.0;1263197999.0
47.0;152.0;1263198025.0
33.0;45.0;1263198099.0
90.0;69.0;1263198111.0
47.0;152.0;1263198116.0
55.0;102.0;1263198413.0
18.0;163.0;1263198556.0
18.0;90.0;1263198556.0
69.0;90.0;1263198601.0
152.0;47.0;1263198940.0
18.0;47.0;1263198998.0
162.0;135.0;1263199001.0
18.0;60.0;1263199010.0
129.0;30.0;1263199213.0
129.0;65.0;1263199467.0
129.0;65.0;1263199483.0
129.0;65.0;1263199744.0
129.0;119.0;1263199750.0
129.0;65.0;1263199759.0
147.0;61.0;1263199776.0
129.0;45.0;1263199779.0
13.0;67.0;1263200037.0
127.0;35.0;1263200185.0
35.0;127.0;1263200234.0
117.0;64.0;1263200347.0
108.0;89.0;1263200356.0
108.0;66.0;1263200356.0
35.0;127.0;1263200438.0
107.0;73.0;1263200446.0
119.0;64.0;1263201493.0
127.0;35.0;1263201530.0
73.0;45.0;1263201572.0
119.0;94.0;1263202281.0
94.0;119.0;1263202312.0
98.0;151.0;1263202681.0
125.0;88.0;1263202879.0
151.0;98.0;1263203087.0
27.0;47.0;1263203349.0
27.0;121.0;1263203349.0
27.0;126.0;1263203349.0
27.0;82.0;1263203349.0
47.0;27.0;1263203531.0
109.0;65.0;1263203677.0
126.0;27.0;1263204715.0
154.0;33.0;1263204805.0
154.0;77.0;1263204805.0
95.0;61.0;1263204847.0
144.0;45.0;1263204875.0
95.0;61.0;1263204918.0
144.0;3.0;1263204919.0
37.0;32.0;1263204927.0
102.0;55.0;1263205331.0
156.0;45.0;1263205504.0
45.0;103.0;1263206111.0
32.0;37.0;1263206150.0
45.0;27.0;1263206181.0
45.0;154.0;1263206209.0
45.0;158.0;1263206249.0
45.0;152.0;1263206279.0
45.0;101.0;1263206315.0
45.0;137.0;1263206352.0
45.0;36.0;1263206378.0
45.0;107.0;1263206411.0
107.0;45.0;1263206750.0
144.0;3.0;1263206813.0
36.0;45.0;1263207015.0
11.0;153.0;1263207018.0
119.0;94.0;1263207127.0
97.0;105.0;1263207208.0
103.0;45.0;1263207348.0
163.0;133.0;1263207542.0
160.0;80.0;1263207561.0
160.0;148.0;1263207561.0
160.0;79.0;1263207561.0
94.0;119.0;1263207859.0
3.0;144.0;1263208374.0
166.0;84.0;1263208382.0
152.0;45.0;1263208431.0
84.0;166.0;1263208455.0
152.0;45.0;1263208479.0
153.0;11.0;1263208567.0
166.0;133.0;1263208635.0
133.0;166.0;1263208642.0
55.0;17.0;1263208694.0
153.0;11.0;1263208749.0
98.0;151.0;1263208754.0
33.0;154.0;1263208860.0
151.0;98.0;1263208862.0
19.0;112.0;1263209042.0
166.0;133.0;1263209211.0
153.0;45.0;1263209301.0
109.0;45.0;1263209730.0
109.0;65.0;1263209843.0
118.0;98.0;1263209960.0
135.0;61.0;1263210066.0
69.0;86.0;1263210173.0
123.0;45.0;1263210494.0
137.0;45.0;1263210615.0
133.0;166.0;1263211166.0
77.0;154.0;1263211231.0
162.0;30.0;1263211580.0
13.0;3.0;1263211772.0
13.0;152.0;1263211772.0
133.0;19.0;1263212029.0
133.0;166.0;1263212029.0
107.0;73.0;1263212326.0
107.0;84.0;1263212326.0
3.0;13.0;1263212403.0
13.0;3.0;1263212741.0
13.0;3.0;1263212787.0
45.0;137.0;1263213743.0
103.0;50.0;1263213800.0
103.0;152.0;1263213800.0
112.0;19.0;1263214066.0
112.0;137.0;1263214238.0
132.0;116.0;1263214587.0
132.0;166.0;1263214703.0
121.0;27.0;1263214755.0
30.0;162.0;1263215166.0
116.0;132.0;1263215693.0
166.0;132.0;1263216057.0
132.0;166.0;1263216137.0
27.0;86.0;1263216428.0
86.0;27.0;1263216447.0
162.0;45.0;1263216572.0
45.0;162.0;1263216625.0
86.0;69.0;1263216684.0
27.0;86.0;1263216794.0
77.0;147.0;1263216869.0
86.0;27.0;1263216881.0
136.0;123.0;1263217088.0
136.0;166.0;1263217088.0
163.0;86.0;1263217212.0
107.0;133.0;1263217306.0
150.0;77.0;1263217617.0
147.0;77.0;1263217786.0
67.0;45.0;1263217849.0
147.0;61.0;1263217981.0
45.0;152.0;1263218098.0
55.0;102.0;1263218404.0
61.0;147.0;1263218416.0
91.0;92.0;1263218524.0
121.0;152.0;1263218640.0
91.0;92.0;1263218674.0
92.0;91.0;1263218743.0
92.0;91.0;1263218747.0
102.0;55.0;1263218832.0
60.0;83.0;1263218885.0
83.0;60.0;1263218947.0
148.0;135.0;1263219067.0
135.0;148.0;1263219118.0
119.0;126.0;1263219343.0
119.0;126.0;1263219403.0
119.0;126.0;1263219452.0
89.0;163.0;1263219637.0
163.0;89.0;1263219717.0
163.0;90.0;1263219736.0
119.0;126.0;1263219756.0
18.0;150.0;1263220126.0
163.0;18.0;1263220170.0
108.0;64.0;1263220216.0
163.0;118.0;1263220275.0
3.0;73.0;1263221430.0
163.0;118.0;1263221441.0
163.0;86.0;1263222267.0
118.0;163.0;1263222512.0
118.0;83.0;1263223120.0
